,Project Code,Country,Managed By,Fulfill Via,Vendor INCO Term,Shipment Mode,Product Group,Sub Classification,Vendor,Item Description,Molecule/Test Type,Brand,Dosage,Dosage Form,Unit of Measure (Per Pack),Line Item Quantity,Line Item Value,Pack Price,Unit Price,Manufacturing Site,First Line Designation,Line Item Insurance (USD),Scheduled Delivery Date Year,Scheduled Delivery Date Month,Scheduled Delivery Date Day,Delivered to Client Date Year,Delivered to Client Date Month,Delivered to Client Date Day,Delivery Recorded Date Year,Delivery Recorded Date Month,Delivery Recorded Date Day
7610,114-UG-T30,Uganda,PMO - US,1,N/A - From RDC,Truck,ARV,Adult,SCMS from RDC,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",Lamivudine/Zidovudine,Generic,150/300mg,Tablet - FDC,60,380,3328.8,8.76,0.15,Mylan (formerly Matrix) Nashik,1,7.18,2010,2,11,2010,1,29,2010,1,29
7611,104-CI-T30,Côte d'Ivoire,PMO - US,1,N/A - From RDC,Air,ARV,Adult,SCMS from RDC,"Nevirapine 200mg, tablets, 60 Tabs",Nevirapine,Generic,200mg,Tablet,60,4319,11790.87,2.73,0.05,"Aurobindo Unit III, India",1,23.11,2010,4,6,2010,2,15,2010,2,15
7612,110-ZM-T30,Zambia,PMO - US,1,N/A - From RDC,Truck,ARV,Adult,SCMS from RDC,"Lamivudine/Nevirapine/Stavudine 150/200/30mg, tablets, 60 Tabs",Lamivudine/Nevirapine/Stavudine,Generic,150/200/30mg,Tablet - FDC,60,20602,133294.94,6.47,0.11,"Cipla, Goa, India",0,261.26,2010,3,15,2010,3,5,2010,3,5
7613,110-ZM-T30,Zambia,PMO - US,1,N/A - From RDC,Truck,ARV,Adult,SCMS from RDC,"Nevirapine 200mg, tablets, 60 Tabs",Nevirapine,Generic,200mg,Tablet,60,50000,136500.0,2.73,0.05,"Cipla, Goa, India",0,267.54,2010,3,15,2010,3,5,2010,3,5
7614,110-ZM-T30,Zambia,PMO - US,1,N/A - From RDC,Truck,ARV,Adult,SCMS from RDC,"Lamivudine/Nevirapine/Stavudine 150/200/30mg, tablets, 60 Tabs",Lamivudine/Nevirapine/Stavudine,Generic,150/200/30mg,Tablet - FDC,60,1541,9970.27,6.47,0.11,"Strides, Bangalore, India.",0,19.54,2010,3,15,2010,3,5,2010,3,5
7615,113-ZW-T30,Zimbabwe,PMO - US,1,N/A - From RDC,Truck,ARV,Adult,SCMS from RDC,"Lamivudine/Stavudine 150/30mg, tablets, 60 Tabs",Lamivudine/Stavudine,Generic,150/30mg,Tablet - FDC,60,4000,13600.0,3.4,0.06,"Cipla, Goa, India",1,26.66,2010,3,31,2010,3,12,2010,3,12
7616,104-CI-T30,Côte d'Ivoire,PMO - US,1,N/A - From RDC,Air,ARV,Pediatric,SCMS from RDC,"Efavirenz 200mg, capsule, 90 Caps",Efavirenz,Generic,200mg,Capsule,90,2066,20804.62,10.07,0.11,"Aurobindo Unit III, India",1,40.78,2010,3,9,2010,3,1,2010,3,1
7617,106-HT-T30,Haiti,PMO - US,1,N/A - From RDC,Air,ARV,Adult,SCMS from RDC,"Stavudine 15mg, capsules, 60 Caps",Stavudine,Generic,15mg,Capsule,60,84,126.0,1.5,0.02,"Aurobindo Unit III, India",0,0.27,2010,3,10,2010,3,3,2010,3,3
7618,106-HT-T30,Haiti,PMO - US,1,N/A - From RDC,Air,ARV,Adult,SCMS from RDC,"Nevirapine 200mg, tablets, 60 Tabs",Nevirapine,Generic,200mg,Tablet,60,11500,31395.0,2.73,0.05,Hetero Unit III Hyderabad IN,1,67.69,2010,3,15,2010,3,15,2010,3,15
7619,106-HT-T30,Haiti,PMO - US,1,N/A - From RDC,Air,ARV,Pediatric,SCMS from RDC,"Lamivudine 10mg/ml, oral solution, Bottle, 240 ml",Lamivudine,Generic,10mg/ml,Oral solution,240,3136,5958.4,1.9,0.01,"Cipla, Goa, India",0,12.85,2010,3,15,2010,3,15,2010,3,15
7620,114-UG-T30,Uganda,PMO - US,1,N/A - From RDC,Air,ARV,Adult,SCMS from RDC,"Efavirenz 600mg, tablets, 30 Tabs",Efavirenz,Generic,600mg,Tablet,30,5000,25650.0,5.13,0.17,"Aurobindo Unit III, India",1,55.3,2010,3,22,2010,3,17,2010,3,17
7621,104-CI-T30,Côte d'Ivoire,PMO - US,1,N/A - From RDC,Air,ARV,Pediatric,SCMS from RDC,"Efavirenz 200mg, capsule, 90 Caps",Efavirenz,Generic,200mg,Capsule,90,769,7743.83,10.07,0.11,"Aurobindo Unit III, India",1,15.18,2010,3,9,2010,3,10,2010,3,10
7622,151-NG-T30,Nigeria,PMO - US,1,N/A - From RDC,Air Charter,ARV,Adult,SCMS from RDC,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",Lamivudine/Zidovudine,Generic,150/300mg,Tablet - FDC,60,5000,43800.0,8.76,0.15,"Aurobindo Unit III, India",1,94.43,2010,4,19,2010,3,31,2010,3,31
7623,151-NG-T30,Nigeria,PMO - US,1,N/A - From RDC,Air Charter,ARV,Adult,SCMS from RDC,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",Lamivudine/Nevirapine/Zidovudine,Generic,150/300/200mg,Tablet - FDC,60,100000,1122000.0,11.22,0.19,"Aurobindo Unit III, India",1,2419.03,2010,4,19,2010,3,31,2010,3,31
7624,151-NG-T30,Nigeria,PMO - US,1,N/A - From RDC,Air Charter,ARV,Adult,SCMS from RDC,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",Lamivudine/Nevirapine/Zidovudine,Generic,150/300/200mg,Tablet - FDC,60,20518,230211.96,11.22,0.19,"Aurobindo Unit III, India",1,496.34,2010,4,19,2010,3,30,2010,3,30
7625,151-NG-T30,Nigeria,PMO - US,1,N/A - From RDC,Air Charter,ARV,Adult,SCMS from RDC,"Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs",Lamivudine/Tenofovir Disoproxil Fumarate,Generic,300/300mg,Tablet - FDC,30,40148,401480.0,10.0,0.33,Mylan (formerly Matrix) Nashik,1,865.59,2010,4,19,2010,5,18,2010,5,18
7626,151-NG-T30,Nigeria,PMO - US,1,N/A - From RDC,Air Charter,ARV,Adult,SCMS from RDC,"Zidovudine 300mg, tablets, 60 Tabs",Zidovudine,Generic,300mg,Tablet,60,905,6787.5,7.5,0.12,Mylan (formerly Matrix) Nashik,1,14.63,2010,4,19,2010,3,31,2010,3,31
7627,114-UG-T30,Uganda,PMO - US,1,N/A - From RDC,Truck,ARV,Adult,SCMS from RDC,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",Lamivudine/Zidovudine,Generic,150/300mg,Tablet - FDC,60,4200,36792.0,8.76,0.15,Hetero Unit III Hyderabad IN,1,79.32,2010,4,12,2010,3,25,2010,3,25
7628,114-UG-T30,Uganda,PMO - US,1,N/A - From RDC,Air,ARV,Adult,SCMS from RDC,"Zidovudine 300mg, tablets, 60 Tabs",Zidovudine,Generic,300mg,Tablet,60,90,675.0,7.5,0.12,"Aurobindo Unit III, India",1,1.46,2010,6,4,2010,4,12,2010,4,12
7629,107-RW-T30,Rwanda,PMO - US,1,N/A - From RDC,Air,ARV,Adult,SCMS from RDC,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",Lamivudine/Nevirapine/Zidovudine,Generic,150/300/200mg,Tablet - FDC,60,25000,280500.0,11.22,0.19,"Aurobindo Unit III, India",1,604.76,2010,6,15,2010,4,19,2010,4,19
7630,151-NG-T30,Nigeria,PMO - US,1,N/A - From RDC,Air Charter,ARV,Adult,SCMS from RDC,"Efavirenz 600mg, tablets, 30 Tabs",Efavirenz,Generic,600mg,Tablet,30,210,997.5,4.75,0.16,"Aurobindo Unit III, India",1,2.15,2010,5,31,2010,5,18,2010,5,18
7631,151-NG-T30,Nigeria,PMO - US,1,N/A - From RDC,Air Charter,ARV,Adult,SCMS from RDC,"Zidovudine 300mg, tablets, 60 Tabs",Zidovudine,Generic,300mg,Tablet,60,9924,74430.0,7.5,0.12,"Aurobindo Unit III, India",1,160.47,2010,5,31,2010,5,18,2010,5,18
7632,105-GY-T30,Guyana,PMO - US,1,N/A - From RDC,Air,ARV,Pediatric,SCMS from RDC,"Zidovudine 100mg, capsules, 100 Caps",Zidovudine,Generic,100mg,Capsule,100,564,2729.76,4.84,0.05,"Aurobindo Unit III, India",0,5.89,2010,6,30,2010,5,27,2010,5,27
7633,151-NG-T30,Nigeria,PMO - US,1,N/A - From RDC,Air Charter,ARV,Adult,SCMS from RDC,"Efavirenz/Emtricitabine/Tenofovir Disoproxil Fumarate 600/200/300mg, tablets, 30 Tabs",Efavirenz/Emtricitabine/Tenofovir Disoproxil Fumarate,Generic,600/200/300mg,Tablet - FDC,30,1590,31672.8,19.92,0.66,Mylan (formerly Matrix) Nashik,1,68.29,2010,5,31,2010,5,18,2010,5,18
7634,151-NG-T30,Nigeria,PMO - US,1,N/A - From RDC,Air Charter,ARV,Adult,SCMS from RDC,"Nevirapine 200mg, tablets, 60 Tabs",Nevirapine,Generic,200mg,Tablet,60,46001,122362.66,2.66,0.04,"Strides, Bangalore, India.",1,263.81,2010,5,31,2010,5,18,2010,5,18
7635,110-ZM-T30,Zambia,PMO - US,1,N/A - From RDC,Truck,ARV,Adult,SCMS from RDC,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",Lamivudine/Zidovudine,Generic,150/300mg,Tablet - FDC,60,27440,240374.4,8.76,0.15,"Aurobindo Unit III, India",1,471.13,2010,5,17,2010,5,11,2010,5,11
7636,113-ZW-T30,Zimbabwe,PMO - US,1,N/A - From RDC,Air,ARV,Adult,SCMS from RDC,"Lamivudine/Nevirapine/Stavudine 150/200/30mg, tablets, 60 Tabs",Lamivudine/Nevirapine/Stavudine,Generic,150/200/30mg,Tablet - FDC,60,298,1743.3,5.85,0.1,"Cipla, Goa, India",1,3.76,2010,5,28,2010,5,31,2010,5,31
7637,111-MZ-T30,Mozambique,PMO - US,1,N/A - From RDC,Truck,ARV,Adult,SCMS from RDC,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",Lamivudine/Nevirapine/Zidovudine,Generic,150/300/200mg,Tablet - FDC,60,46000,516120.0,11.22,0.19,Mylan (formerly Matrix) Nashik,0,1112.75,2010,6,30,2010,6,14,2010,6,14
7638,114-UG-T30,Uganda,PMO - US,1,N/A - From RDC,Air,ARV,Adult,SCMS from RDC,"Lamivudine/Nevirapine/Stavudine 150/200/30mg, tablets, 60 Tabs",Lamivudine/Nevirapine/Stavudine,Generic,150/200/30mg,Tablet - FDC,60,7800,47658.0,6.11,0.1,"Strides, Bangalore, India.",1,102.75,2010,5,31,2010,5,19,2010,5,19
7639,113-ZW-T30,Zimbabwe,PMO - US,1,N/A - From RDC,Truck,ARV,Adult,SCMS from RDC,"Efavirenz 600mg, tablets, 30 Tabs",Efavirenz,Generic,600mg,Tablet,30,5900,28025.0,4.75,0.16,"Aurobindo Unit III, India",1,60.42,2010,7,30,2010,5,31,2010,5,31
7640,114-UG-T30,Uganda,PMO - US,1,N/A - From RDC,Air,ARV,Adult,SCMS from RDC,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",Lamivudine/Nevirapine/Zidovudine,Generic,150/300/200mg,Tablet - FDC,60,4782,53654.04,11.22,0.19,Mylan (formerly Matrix) Nashik,1,115.68,2010,6,9,2010,5,25,2010,5,25
7641,106-HT-T30,Haiti,PMO - US,1,N/A - From RDC,Air,ARV,Pediatric,SCMS from RDC,"Lamivudine 10mg/ml, oral solution, Bottle, 240 ml",Lamivudine,Generic,10mg/ml,Oral solution,240,3168,6336.0,2.0,0.01,"Cipla, Goa, India",1,13.66,2010,6,2,2010,6,9,2010,6,9
7642,114-UG-T30,Uganda,PMO - US,1,N/A - From RDC,Air,ARV,Adult,SCMS from RDC,"Emtricitabine/Tenofovir Disoproxil Fumarate 200/300mg, tablets, 30 Tabs",Emtricitabine/Tenofovir Disoproxil Fumarate,Generic,200/300mg,Tablet - FDC,30,2797,32864.75,11.75,0.39,Mylan (formerly Matrix) Nashik,1,70.86,2010,6,9,2010,6,15,2010,6,15
7643,117-ET-T30,Ethiopia,PMO - US,1,N/A - From RDC,Air,ARV,Adult,SCMS from RDC,"Lamivudine 150mg, tablets, 60 Tabs",Lamivudine,Generic,150mg,Tablet,60,20000,46600.0,2.33,0.04,"Aurobindo Unit III, India",1,100.47,2010,6,30,2010,6,18,2010,6,18
7644,107-RW-T30,Rwanda,PMO - US,1,N/A - From RDC,Air,ARV,Adult,SCMS from RDC,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",Lamivudine/Nevirapine/Zidovudine,Generic,150/300/200mg,Tablet - FDC,60,5869,65850.18,11.22,0.19,Mylan (formerly Matrix) Nashik,1,141.97,2010,7,15,2010,7,7,2010,7,7
7645,114-UG-T30,Uganda,PMO - US,1,N/A - From RDC,Air,ARV,Adult,SCMS from RDC,"Efavirenz 600mg, tablets, 30 Tabs",Efavirenz,Generic,600mg,Tablet,30,950,4370.0,4.6,0.15,Mylan (formerly Matrix) Nashik,1,9.42,2010,7,28,2010,7,22,2010,7,22
7646,110-ZM-T30,Zambia,PMO - US,1,N/A - From RDC,Truck,ARV,Adult,SCMS from RDC,"Efavirenz 600mg, tablets, 30 Tabs",Efavirenz,Generic,600mg,Tablet,30,100000,460000.0,4.6,0.15,Hetero Unit III Hyderabad IN,0,991.76,2010,11,4,2010,6,29,2010,6,29
7647,111-MZ-T30,Mozambique,PMO - US,1,N/A - From RDC,Air,ARV,Adult,SCMS from RDC,"Nevirapine 200mg, tablets, 60 Tabs",Nevirapine,Generic,200mg,Tablet,60,3000,7980.0,2.66,0.04,"Strides, Bangalore, India.",1,15.64,2010,8,31,2010,7,20,2010,7,20
7648,151-NG-T30,Nigeria,PMO - US,1,N/A - From RDC,Air,ARV,Adult,SCMS from RDC,"Nevirapine 200mg, tablets, 60 Tabs",Nevirapine,Generic,200mg,Tablet,60,46678,127430.94,2.73,0.05,"Aurobindo Unit III, India",1,274.74,2010,7,15,2010,6,28,2010,6,28
7649,151-NG-T30,Nigeria,PMO - US,1,N/A - From RDC,Air,ARV,Adult,SCMS from RDC,"Efavirenz 600mg, tablets, 30 Tabs",Efavirenz,Generic,600mg,Tablet,30,28500,131100.0,4.6,0.15,"Aurobindo Unit III, India",1,282.65,2010,7,15,2010,6,28,2010,6,28
7650,151-NG-T30,Nigeria,PMO - US,1,N/A - From RDC,Air,ARV,Adult,SCMS from RDC,"Efavirenz 600mg, tablets, 30 Tabs",Efavirenz,Generic,600mg,Tablet,30,804,3698.4,4.6,0.15,"Aurobindo Unit III, India",1,7.97,2010,7,15,2010,6,28,2010,6,28
7651,151-NG-T30,Nigeria,PMO - US,1,N/A - From RDC,Air,ARV,Adult,SCMS from RDC,"Zidovudine 300mg, tablets, 60 Tabs",Zidovudine,Generic,300mg,Tablet,60,200,1500.0,7.5,0.12,"Aurobindo Unit III, India",1,3.23,2010,7,15,2010,6,28,2010,6,28
7652,151-NG-T30,Nigeria,PMO - US,1,N/A - From RDC,Air,ARV,Pediatric,SCMS from RDC,"Efavirenz 200mg, capsule, 90 Caps",Efavirenz,Generic,200mg,Capsule,90,500,4855.0,9.71,0.11,"Aurobindo Unit III, India",1,10.47,2010,7,15,2010,6,28,2010,6,28
7653,109-TZ-T30,Tanzania,PMO - US,1,N/A - From RDC,Air,ARV,Adult,SCMS from RDC,"Abacavir 300mg, tablets, 60 Tabs",Abacavir,Generic,300mg,Tablet,60,23358,400356.12,17.14,0.29,Mylan (formerly Matrix) Nashik,1,863.17,2010,7,19,2010,8,4,2010,8,4
7654,151-NG-T30,Nigeria,PMO - US,1,N/A - From RDC,Air,ARV,Adult,SCMS from RDC,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",Lamivudine/Zidovudine,Generic,150/300mg,Tablet - FDC,60,23856,208978.56,8.76,0.15,Mylan (formerly Matrix) Nashik,1,450.56,2010,7,15,2010,6,28,2010,6,28
7655,151-NG-T30,Nigeria,PMO - US,1,N/A - From RDC,Air,ARV,Adult,SCMS from RDC,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",Lamivudine/Zidovudine,Generic,150/300mg,Tablet - FDC,60,4674,40944.24,8.76,0.15,Mylan (formerly Matrix) Nashik,1,88.28,2010,7,15,2010,6,28,2010,6,28
7656,109-TZ-T30,Tanzania,PMO - US,1,N/A - From RDC,Air,ARV,Adult,SCMS from RDC,"Nevirapine 200mg, tablets, 60 Tabs",Nevirapine,Generic,200mg,Tablet,60,38500,105105.0,2.73,0.05,"Strides, Bangalore, India.",1,226.61,2010,7,21,2010,7,21,2010,7,21
7657,113-ZW-T30,Zimbabwe,PMO - US,1,N/A - From RDC,Air,ARV,Adult,SCMS from RDC,"Lamivudine/Stavudine 150/30mg, tablets, 60 Tabs",Lamivudine/Stavudine,Generic,150/30mg,Tablet - FDC,60,5900,19352.0,3.28,0.05,"Cipla, Goa, India",0,41.72,2010,7,30,2010,7,22,2010,7,22
7658,113-ZW-T30,Zimbabwe,PMO - US,1,N/A - From RDC,Air,ARV,Adult,SCMS from RDC,"Zidovudine 300mg, tablets, 60 Tabs",Zidovudine,Generic,300mg,Tablet,60,5880,42394.8,7.21,0.12,"Aurobindo Unit III, India",0,91.4,2010,7,30,2010,7,22,2010,7,22
7659,113-ZW-T30,Zimbabwe,PMO - US,1,N/A - From RDC,Air,ARV,Adult,SCMS from RDC,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",Lamivudine/Zidovudine,Generic,150/300mg,Tablet - FDC,60,560,4905.6,8.76,0.15,"Aurobindo Unit III, India",0,10.58,2010,7,30,2010,7,22,2010,7,22
7660,117-ET-T30,Ethiopia,PMO - US,1,N/A - From RDC,Air,ARV,Adult,SCMS from RDC,"Lamivudine/Nevirapine/Stavudine 150/200/30mg, tablets, 60 Tabs",Lamivudine/Nevirapine/Stavudine,Generic,150/200/30mg,Tablet - FDC,60,29315,167974.95,5.73,0.1,"Cipla, Goa, India",1,362.15,2010,9,21,2010,7,19,2010,7,19
7661,151-NG-T30,Nigeria,PMO - US,1,N/A - From RDC,Air Charter,ARV,Adult,SCMS from RDC,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",Lamivudine/Nevirapine/Zidovudine,Generic,150/300/200mg,Tablet - FDC,60,28868,323898.96,11.22,0.19,"Aurobindo Unit III, India",1,698.33,2010,8,16,2010,8,17,2010,8,17
7662,106-HT-T30,Haiti,PMO - US,1,N/A - From RDC,Air,ARV,Adult,SCMS from RDC,"Zidovudine 300mg, tablets, 60 Tabs",Zidovudine,Generic,300mg,Tablet,60,2280,16438.8,7.21,0.12,"Aurobindo Unit III, India",1,35.44,2010,8,24,2010,8,23,2010,8,23
7663,151-NG-T30,Nigeria,PMO - US,1,N/A - From RDC,Air Charter,ARV,Adult,SCMS from RDC,"Emtricitabine/Tenofovir Disoproxil Fumarate 200/300mg, tablets, 30 Tabs",Emtricitabine/Tenofovir Disoproxil Fumarate,Generic,200/300mg,Tablet - FDC,30,30000,352500.0,11.75,0.39,Mylan (formerly Matrix) Nashik,1,759.99,2010,8,31,2010,8,17,2010,8,17
7664,151-NG-T30,Nigeria,PMO - US,1,N/A - From RDC,Air Charter,ARV,Adult,SCMS from RDC,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",Lamivudine/Nevirapine/Zidovudine,Generic,150/300/200mg,Tablet - FDC,60,54125,607282.5,11.22,0.19,"Aurobindo Unit III, India",1,1309.3,2010,8,31,2010,8,17,2010,8,17
7665,117-ET-T30,Ethiopia,PMO - US,1,N/A - From RDC,Air,ARV,Adult,SCMS from RDC,"Zidovudine 300mg, tablets, 60 Tabs",Zidovudine,Generic,300mg,Tablet,60,5000,36050.0,7.21,0.12,"Aurobindo Unit III, India",1,77.72,2010,8,17,2010,8,9,2010,8,9
7666,104-CI-T30,Côte d'Ivoire,PMO - US,1,N/A - From RDC,Air,ARV,Pediatric,SCMS from RDC,"Efavirenz 50mg, capsule, 30 Caps",Efavirenz,Generic,50mg,Capsule,30,2436,5456.64,2.24,0.07,"Aurobindo Unit III, India",0,11.76,2010,8,31,2010,8,23,2010,8,23
7667,100-DO-T30,Dominican Republic,PMO - US,1,N/A - From RDC,Air,ARV,Adult,SCMS from RDC,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",Lamivudine/Nevirapine/Zidovudine,Generic,150/300/200mg,Tablet - FDC,60,9000,100980.0,11.22,0.19,"Aurobindo Unit III, India",0,217.71,2010,8,30,2010,8,28,2010,8,28
7668,151-NG-T30,Nigeria,PMO - US,1,N/A - From RDC,Air Charter,ARV,Adult,SCMS from RDC,"Nevirapine 200mg, tablets, 60 Tabs",Nevirapine,Generic,200mg,Tablet,60,13104,35773.92,2.73,0.05,"Aurobindo Unit III, India",1,77.13,2010,8,12,2010,8,17,2010,8,17
7669,151-NG-T30,Nigeria,PMO - US,1,N/A - From RDC,Air Charter,ARV,Adult,SCMS from RDC,"Nevirapine 200mg, tablets, 60 Tabs",Nevirapine,Generic,200mg,Tablet,60,34801,95006.73,2.73,0.05,"Aurobindo Unit III, India",1,204.83,2010,8,12,2010,8,17,2010,8,17
7670,109-TZ-T30,Tanzania,PMO - US,1,N/A - From RDC,Air,ARV,Adult,SCMS from RDC,"Efavirenz 600mg, tablets, 30 Tabs",Efavirenz,Generic,600mg,Tablet,30,15331,68222.95,4.45,0.15,"Strides, Bangalore, India.",1,147.09,2010,9,30,2010,9,10,2010,9,10
7671,104-CI-T30,Côte d'Ivoire,PMO - US,1,N/A - From RDC,Air,ARV,Pediatric,SCMS from RDC,"Didanosine 200mg, chewable/dispersible tablets, 60 Tabs",Didanosine,Generic,200mg,Chewable/dispersible tablet,60,632,9796.0,15.5,0.26,"Aurobindo Unit III, India",1,21.12,2010,9,30,2010,9,6,2010,9,6
7672,104-CI-T30,Côte d'Ivoire,PMO - US,1,N/A - From RDC,Truck,ARV,Adult,SCMS from RDC,"Nevirapine 200mg, tablets, 60 Tabs",Nevirapine,Generic,200mg,Tablet,60,7925,21080.5,2.66,0.04,"Aurobindo Unit III, India",1,45.45,2010,10,19,2010,9,25,2010,9,25
7673,104-CI-T30,Côte d'Ivoire,PMO - US,1,N/A - From RDC,Truck,ARV,Adult,SCMS from RDC,"Nevirapine 200mg, tablets, 60 Tabs",Nevirapine,Generic,200mg,Tablet,60,12100,32186.0,2.66,0.04,Hetero Unit III Hyderabad IN,0,69.39,2010,10,19,2010,9,25,2010,9,25
7674,106-HT-T30,Haiti,PMO - US,1,N/A - From RDC,Air,ARV,Adult,SCMS from RDC,"Nevirapine 200mg, tablets, 60 Tabs",Nevirapine,Generic,200mg,Tablet,60,27900,74214.0,2.66,0.04,Hetero Unit III Hyderabad IN,0,160.01,2010,9,30,2010,10,7,2010,10,7
7675,105-GY-T30,Guyana,PMO - US,1,N/A - From RDC,Air,ARV,Adult,SCMS from RDC,"Zidovudine 300mg, tablets, 60 Tabs",Zidovudine,Generic,300mg,Tablet,60,1002,7224.42,7.21,0.12,"Aurobindo Unit III, India",0,15.58,2010,11,23,2010,9,19,2010,9,19
7676,105-GY-T30,Guyana,PMO - US,1,N/A - From RDC,Air,ARV,Pediatric,SCMS from RDC,"Efavirenz 200mg, capsule, 90 Caps",Efavirenz,Generic,200mg,Capsule,90,230,2233.3,9.71,0.11,"Aurobindo Unit III, India",0,4.81,2010,11,23,2010,9,19,2010,9,19
7677,113-ZW-T30,Zimbabwe,PMO - US,1,N/A - From RDC,Truck,ARV,Adult,SCMS from RDC,"Lamivudine/Nevirapine/Stavudine 150/200/30mg, tablets, 60 Tabs",Lamivudine/Nevirapine/Stavudine,Generic,150/200/30mg,Tablet - FDC,60,112100,642333.0,5.73,0.1,"Cipla, Goa, India",0,1384.87,2010,9,30,2010,10,4,2010,10,4
7678,105-GY-T30,Guyana,PMO - US,1,N/A - From RDC,Air,ARV,Adult,SCMS from RDC,"Lopinavir/Ritonavir 200/50mg, tablets, 120 Tabs",Lopinavir/Ritonavir,Generic,200/50mg,Tablet,120,140,5425.0,38.75,0.32,"Aurobindo Unit III, India",1,11.7,2010,10,20,2010,9,28,2010,9,28
7679,102-UG-T30,Uganda,PMO - US,1,N/A - From RDC,Air,ARV,Adult,SCMS from RDC,"Efavirenz 600mg, tablets, 30 Tabs",Efavirenz,Generic,600mg,Tablet,30,27304,118499.36,4.34,0.14,Mylan (formerly Matrix) Nashik,1,255.48,2010,10,20,2010,10,25,2010,10,25
7680,102-UG-T30,Uganda,PMO - US,1,N/A - From RDC,Air,ARV,Adult,SCMS from RDC,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",Lamivudine/Nevirapine/Zidovudine,Generic,150/300/200mg,Tablet - FDC,60,31084,348762.48,11.22,0.19,Mylan (formerly Matrix) Nashik,0,751.93,2010,10,20,2010,10,25,2010,10,25
7681,151-NG-T30,Nigeria,PMO - US,1,N/A - From RDC,Air,ARV,Adult,SCMS from RDC,"Lamivudine/Nevirapine/Stavudine 150/200/30mg, tablets, 60 Tabs",Lamivudine/Nevirapine/Stavudine,Generic,150/200/30mg,Tablet - FDC,60,2000,11460.0,5.73,0.1,"Cipla, Goa, India",0,24.71,2010,10,22,2010,11,10,2010,11,10
7682,151-NG-T30,Nigeria,PMO - US,1,N/A - From RDC,Air,ARV,Adult,SCMS from RDC,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",Lamivudine/Zidovudine,Generic,150/300mg,Tablet - FDC,60,72023,615796.65,8.55,0.14,"Aurobindo Unit III, India",0,1327.66,2010,10,22,2010,11,10,2010,11,10
7683,117-ET-T30,Ethiopia,PMO - US,1,N/A - From RDC,Air,ARV,Adult,SCMS from RDC,"Zidovudine 300mg, tablets, 60 Tabs",Zidovudine,Generic,300mg,Tablet,60,1660,11968.6,7.21,0.12,"Aurobindo Unit III, India",1,25.8,2010,11,19,2010,11,17,2010,11,17
7684,110-ZM-T30,Zambia,PMO - US,1,N/A - From RDC,Truck,ARV,Adult,SCMS from RDC,"Lamivudine/Nevirapine/Stavudine 150/200/30mg, tablets, 60 Tabs",Lamivudine/Nevirapine/Stavudine,Generic,150/200/30mg,Tablet - FDC,60,36562,198531.66,5.43,0.09,"Cipla, Goa, India",0,428.03,2010,12,31,2010,11,25,2010,11,25
7685,106-HT-T30,Haiti,PMO - US,1,N/A - From RDC,Air,ARV,Adult,SCMS from RDC,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",Lamivudine/Zidovudine,Generic,150/300mg,Tablet - FDC,60,36139,308988.45,8.55,0.14,"Aurobindo Unit III, India",1,666.18,2010,11,26,2010,12,15,2010,12,15
7686,104-CI-T30,Côte d'Ivoire,PMO - US,1,N/A - From RDC,Air,ARV,Adult,SCMS from RDC,"Nevirapine 200mg, tablets, 60 Tabs",Nevirapine,Generic,200mg,Tablet,60,19767,52580.22,2.66,0.04,Hetero Unit III Hyderabad IN,0,113.36,2010,11,30,2010,12,22,2010,12,22
7687,151-NG-T30,Nigeria,PMO - US,1,N/A - From RDC,Air Charter,ARV,Adult,SCMS from RDC,"Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs",Lamivudine/Tenofovir Disoproxil Fumarate,Generic,300/300mg,Tablet - FDC,30,50000,441000.0,8.82,0.29,Mylan (formerly Matrix) Nashik,1,950.8,2011,3,30,2011,1,9,2011,1,9
